user_id,country,device_type,plan_type,signup_ts,device_added,device_added_ts,device_configured,device_configured_ts,alert_viewed,alert_viewed_ts,alert_resolved,alert_resolved_ts
1192,US,sensor,enterprise,2024-06-15,1,2024-06-16 08:00:00,1,2024-06-19 03:00:00,1,2024-06-20 12:00:00,1,2024-06-23 03:00:00
1193,IN,sensor,free,2024-03-19,1,2024-03-20 08:00:00,1,2024-03-22 12:00:00,1,2024-03-23 02:00:00,0,
1194,US,gateway,free,2024-06-27,1,2024-06-29 01:00:00,1,2024-07-02 00:00:00,1,2024-07-03 08:00:00,0,
1195,DE,gateway,pro,2024-05-28,1,2024-05-29 23:00:00,1,2024-06-01 06:00:00,1,2024-06-02 18:00:00,1,2024-06-02 20:00:00
1196,UK,tracker,free,2024-06-14,1,2024-06-15 16:00:00,0,,0,,0,
1197,FR,tracker,free,2024-06-12,1,2024-06-12 05:00:00,0,,0,,0,
1198,FR,gateway,free,2024-01-14,1,2024-01-16 14:00:00,1,2024-01-17 13:00:00,0,,0,
1199,US,sensor,pro,2024-06-09,1,2024-06-09 09:00:00,1,2024-06-09 10:00:00,1,2024-06-11 16:00:00,0,
1200,DE,sensor,pro,2024-01-23,1,2024-01-25 23:00:00,1,2024-01-26 11:00:00,1,2024-01-26 17:00:00,1,2024-01-28 15:00:00
1201,UK,sensor,free,2024-03-12,1,2024-03-12 18:00:00,1,2024-03-13 09:00:00,0,,0,
1202,DE,gateway,free,2024-06-14,1,2024-06-15 22:00:00,1,2024-06-18 08:00:00,0,,0,
1203,DE,gateway,pro,2024-02-16,1,2024-02-16 01:00:00,1,2024-02-17 04:00:00,0,,0,
1204,IN,tracker,free,2024-03-04,1,2024-03-04 06:00:00,0,,0,,0,
1205,IN,gateway,free,2024-06-23,1,2024-06-23 21:00:00,0,,0,,0,
1206,UK,tracker,free,2024-01-01,1,2024-01-02 11:00:00,1,2024-01-04 14:00:00,1,2024-01-06 05:00:00,0,
1207,US,gateway,free,2024-02-11,1,2024-02-13 10:00:00,0,,0,,0,
1208,IN,tracker,free,2024-03-08,1,2024-03-10 01:00:00,1,2024-03-12 10:00:00,0,,0,
1209,IN,sensor,pro,2024-01-25,1,2024-01-25 14:00:00,1,2024-01-27 11:00:00,1,2024-01-28 05:00:00,0,
1210,FR,tracker,pro,2024-04-25,1,2024-04-27 20:00:00,0,,0,,0,
1211,IN,gateway,free,2024-04-21,0,2024-04-21 06:00:00,0,,0,,0,
1212,IN,sensor,free,2024-06-28,0,2024-06-28 20:00:00,0,,0,,0,
1213,DE,sensor,free,2024-05-14,1,2024-05-14 23:00:00,1,2024-05-16 12:00:00,0,,0,
1214,UK,tracker,pro,2024-05-14,1,2024-05-14 14:00:00,1,2024-05-15 02:00:00,1,2024-05-17 09:00:00,1,2024-05-19 15:00:00
1215,US,sensor,free,2024-06-15,1,2024-06-17 03:00:00,1,2024-06-19 02:00:00,1,2024-06-19 21:00:00,0,
1216,IN,sensor,free,2024-03-23,1,2024-03-23 02:00:00,0,,0,,0,
1217,DE,sensor,pro,2024-05-30,1,2024-06-01 01:00:00,1,2024-06-03 19:00:00,0,,0,
1218,US,gateway,pro,2024-04-27,1,2024-04-27 07:00:00,1,2024-04-27 13:00:00,0,,0,
1219,US,tracker,free,2024-05-17,1,2024-05-19 02:00:00,1,2024-05-19 12:00:00,1,2024-05-20 03:00:00,1,2024-05-23 00:00:00
1220,IN,sensor,free,2024-04-17,1,2024-04-17 14:00:00,1,2024-04-17 16:00:00,1,2024-04-19 23:00:00,0,
1221,FR,sensor,enterprise,2024-06-12,1,2024-06-12 20:00:00,0,,0,,0,
1222,DE,tracker,enterprise,2024-04-28,1,2024-04-28 13:00:00,1,2024-04-29 05:00:00,1,2024-05-01 21:00:00,0,
1223,IN,gateway,free,2024-05-10,1,2024-05-12 09:00:00,0,,0,,0,
1224,FR,tracker,pro,2024-03-12,1,2024-03-14 01:00:00,1,2024-03-14 15:00:00,0,,0,
1225,IN,sensor,pro,2024-03-17,1,2024-03-19 23:00:00,1,2024-03-22 14:00:00,0,,0,
1226,US,sensor,enterprise,2024-05-20,1,2024-05-22 19:00:00,1,2024-05-22 22:00:00,1,2024-05-24 07:00:00,1,2024-05-25 07:00:00
1227,IN,sensor,free,2024-06-24,1,2024-06-24 05:00:00,1,2024-06-25 22:00:00,0,,0,
1228,IN,gateway,pro,2024-04-21,1,2024-04-23 05:00:00,0,,0,,0,
1229,FR,sensor,pro,2024-03-06,1,2024-03-08 04:00:00,0,,0,,0,
1230,IN,sensor,free,2024-05-10,1,2024-05-11 22:00:00,0,,0,,0,
1231,UK,sensor,pro,2024-03-03,1,2024-03-05 11:00:00,1,2024-03-08 05:00:00,1,2024-03-10 17:00:00,1,2024-03-12 08:00:00
1232,IN,sensor,free,2024-01-15,1,2024-01-15 09:00:00,1,2024-01-16 22:00:00,1,2024-01-17 23:00:00,0,
1233,DE,tracker,free,2024-05-09,1,2024-05-11 05:00:00,0,,0,,0,
1234,DE,sensor,free,2024-05-24,0,2024-05-24 15:00:00,0,,0,,0,
1235,US,gateway,enterprise,2024-01-11,1,2024-01-11 04:00:00,1,2024-01-13 16:00:00,1,2024-01-15 06:00:00,1,2024-01-17 17:00:00
1236,IN,tracker,free,2024-01-05,1,2024-01-06 10:00:00,0,,0,,0,
1237,UK,sensor,pro,2024-03-10,1,2024-03-12 14:00:00,1,2024-03-13 23:00:00,0,,0,
1238,IN,gateway,pro,2024-03-07,1,2024-03-09 04:00:00,0,,0,,0,
1239,FR,tracker,free,2024-01-23,0,2024-01-24 12:00:00,0,,0,,0,
1240,DE,tracker,free,2024-04-05,1,2024-04-07 10:00:00,1,2024-04-09 10:00:00,0,,0,
1241,UK,sensor,pro,2024-03-03,0,2024-03-05 23:00:00,0,,0,,0,
1242,UK,sensor,enterprise,2024-05-11,1,2024-05-12 22:00:00,1,2024-05-15 10:00:00,1,2024-05-18 04:00:00,1,2024-05-20 12:00:00
1243,UK,sensor,free,2024-01-29,0,2024-01-30 13:00:00,0,,0,,0,
1244,UK,gateway,free,2024-05-24,1,2024-05-26 18:00:00,1,2024-05-29 05:00:00,0,,0,
1245,UK,gateway,free,2024-06-11,1,2024-06-12 17:00:00,0,,0,,0,
1246,US,gateway,free,2024-06-24,1,2024-06-25 04:00:00,1,2024-06-25 19:00:00,0,,0,
1247,DE,sensor,free,2024-03-25,1,2024-03-27 06:00:00,1,2024-03-29 09:00:00,1,2024-03-31 05:00:00,0,
1248,DE,sensor,free,2024-03-27,1,2024-03-28 06:00:00,1,2024-03-29 17:00:00,1,2024-03-29 23:00:00,0,
1249,FR,gateway,free,2024-02-17,0,2024-02-18 07:00:00,0,,0,,0,
1250,US,sensor,free,2024-02-22,1,2024-02-22 08:00:00,1,2024-02-22 19:00:00,1,2024-02-24 19:00:00,0,
1251,UK,gateway,pro,2024-04-26,1,2024-04-28 23:00:00,1,2024-04-29 06:00:00,0,,0,
1252,IN,sensor,enterprise,2024-01-01,0,2024-01-03 00:00:00,0,,0,,0,
1253,DE,sensor,free,2024-05-14,1,2024-05-16 10:00:00,1,2024-05-18 08:00:00,1,2024-05-20 20:00:00,0,
1254,DE,sensor,pro,2024-03-17,1,2024-03-17 04:00:00,1,2024-03-17 09:00:00,0,,0,
1255,US,sensor,free,2024-04-27,1,2024-04-27 18:00:00,1,2024-04-30 12:00:00,1,2024-05-02 09:00:00,0,
1256,IN,sensor,enterprise,2024-03-24,0,2024-03-24 22:00:00,0,,0,,0,
1257,DE,sensor,pro,2024-01-30,1,2024-01-31 03:00:00,1,2024-01-31 04:00:00,1,2024-01-31 21:00:00,1,2024-02-01 08:00:00
1258,IN,sensor,pro,2024-04-22,1,2024-04-23 08:00:00,1,2024-04-24 03:00:00,0,,0,
1259,DE,sensor,free,2024-04-25,1,2024-04-27 23:00:00,1,2024-04-30 06:00:00,1,2024-05-01 17:00:00,0,
1260,US,sensor,pro,2024-03-10,1,2024-03-11 16:00:00,1,2024-03-13 15:00:00,0,,0,
1261,IN,gateway,free,2024-04-07,1,2024-04-09 13:00:00,1,2024-04-10 12:00:00,0,,0,
1262,UK,sensor,free,2024-04-08,1,2024-04-09 12:00:00,1,2024-04-11 02:00:00,0,,0,
1263,IN,gateway,free,2024-03-24,1,2024-03-24 10:00:00,0,,0,,0,
1264,IN,gateway,pro,2024-06-14,1,2024-06-16 23:00:00,1,2024-06-17 13:00:00,0,,0,
1265,DE,gateway,pro,2024-06-06,1,2024-06-06 03:00:00,0,,0,,0,
1266,DE,tracker,free,2024-04-06,1,2024-04-08 15:00:00,1,2024-04-08 21:00:00,0,,0,
1267,IN,sensor,pro,2024-02-23,1,2024-02-23 10:00:00,1,2024-02-23 14:00:00,1,2024-02-24 15:00:00,1,2024-02-27 03:00:00
1268,IN,gateway,free,2024-03-28,1,2024-03-28 21:00:00,1,2024-03-31 18:00:00,1,2024-03-31 23:00:00,0,
1269,US,tracker,free,2024-05-23,1,2024-05-24 14:00:00,1,2024-05-26 01:00:00,1,2024-05-27 03:00:00,0,
1270,IN,tracker,pro,2024-04-13,1,2024-04-13 20:00:00,1,2024-04-14 22:00:00,0,,0,
1271,US,sensor,free,2024-01-16,1,2024-01-16 15:00:00,0,,0,,0,
1272,UK,sensor,free,2024-01-27,1,2024-01-27 21:00:00,0,,0,,0,
1273,UK,sensor,free,2024-04-09,1,2024-04-09 19:00:00,0,,0,,0,
1274,DE,gateway,pro,2024-01-22,1,2024-01-22 08:00:00,1,2024-01-23 09:00:00,1,2024-01-23 17:00:00,0,
1275,IN,gateway,free,2024-05-22,1,2024-05-23 18:00:00,0,,0,,0,
1276,DE,sensor,enterprise,2024-02-15,1,2024-02-15 22:00:00,1,2024-02-17 04:00:00,1,2024-02-18 13:00:00,0,
1277,IN,gateway,free,2024-05-08,0,2024-05-08 17:00:00,0,,0,,0,
1278,FR,gateway,pro,2024-06-04,1,2024-06-04 12:00:00,0,,0,,0,
1279,DE,sensor,free,2024-06-09,1,2024-06-11 15:00:00,0,,0,,0,
1280,IN,tracker,free,2024-04-09,1,2024-04-11 11:00:00,1,2024-04-13 13:00:00,1,2024-04-15 09:00:00,0,
1281,US,gateway,pro,2024-05-22,1,2024-05-24 00:00:00,1,2024-05-26 13:00:00,1,2024-05-27 14:00:00,1,2024-05-28 22:00:00
1282,US,sensor,free,2024-02-26,0,2024-02-27 03:00:00,0,,0,,0,
1283,US,gateway,free,2024-03-10,1,2024-03-12 16:00:00,1,2024-03-14 19:00:00,1,2024-03-17 14:00:00,0,
1284,DE,sensor,free,2024-01-20,1,2024-01-22 15:00:00,1,2024-01-23 06:00:00,0,,0,
1285,IN,gateway,free,2024-01-04,1,2024-01-05 19:00:00,0,,0,,0,
1286,US,tracker,free,2024-01-10,0,2024-01-12 22:00:00,0,,0,,0,
1287,DE,tracker,pro,2024-01-07,1,2024-01-08 04:00:00,1,2024-01-10 23:00:00,0,,0,
1288,IN,sensor,pro,2024-02-26,1,2024-02-27 05:00:00,0,,0,,0,
1289,DE,sensor,free,2024-05-13,1,2024-05-13 18:00:00,0,,0,,0,
1290,DE,sensor,free,2024-02-24,1,2024-02-25 22:00:00,1,2024-02-27 23:00:00,1,2024-02-29 14:00:00,1,2024-03-03 11:00:00
1291,IN,gateway,free,2024-06-07,1,2024-06-09 09:00:00,1,2024-06-10 07:00:00,1,2024-06-12 22:00:00,0,
1292,DE,sensor,free,2024-03-04,1,2024-03-04 10:00:00,1,2024-03-07 05:00:00,1,2024-03-07 12:00:00,0,
1293,US,gateway,pro,2024-06-12,1,2024-06-14 04:00:00,0,,0,,0,
1294,US,sensor,pro,2024-03-31,1,2024-04-01 03:00:00,1,2024-04-03 17:00:00,0,,0,
1295,UK,sensor,free,2024-01-13,1,2024-01-13 18:00:00,0,,0,,0,
1296,DE,sensor,free,2024-03-15,1,2024-03-16 17:00:00,1,2024-03-18 14:00:00,1,2024-03-21 06:00:00,0,
1297,DE,tracker,pro,2024-04-26,1,2024-04-28 05:00:00,1,2024-04-29 22:00:00,1,2024-05-01 15:00:00,0,
1298,DE,gateway,free,2024-03-13,1,2024-03-13 13:00:00,1,2024-03-13 19:00:00,0,,0,
1299,US,sensor,free,2024-01-10,1,2024-01-10 23:00:00,1,2024-01-13 01:00:00,1,2024-01-14 03:00:00,0,
1300,US,sensor,pro,2024-05-31,1,2024-06-02 03:00:00,1,2024-06-03 21:00:00,1,2024-06-05 05:00:00,1,2024-06-05 06:00:00
1301,DE,gateway,pro,2024-04-08,1,2024-04-09 16:00:00,1,2024-04-12 10:00:00,1,2024-04-14 09:00:00,0,
1302,FR,sensor,free,2024-06-10,1,2024-06-11 16:00:00,1,2024-06-14 04:00:00,0,,0,
1303,DE,gateway,pro,2024-06-26,1,2024-06-28 02:00:00,0,,0,,0,
1304,US,tracker,free,2024-03-15,1,2024-03-16 05:00:00,1,2024-03-16 14:00:00,1,2024-03-17 17:00:00,0,
1305,US,gateway,pro,2024-04-25,1,2024-04-25 22:00:00,1,2024-04-28 07:00:00,1,2024-04-28 20:00:00,1,2024-04-29 03:00:00
1306,UK,gateway,free,2024-05-08,1,2024-05-10 10:00:00,0,,0,,0,
1307,US,gateway,pro,2024-01-05,1,2024-01-06 18:00:00,1,2024-01-08 10:00:00,1,2024-01-10 19:00:00,0,
1308,UK,tracker,pro,2024-06-03,1,2024-06-03 23:00:00,1,2024-06-05 03:00:00,1,2024-06-05 17:00:00,0,
1309,IN,tracker,free,2024-01-07,1,2024-01-09 20:00:00,0,,0,,0,
1310,UK,gateway,pro,2024-04-10,1,2024-04-10 02:00:00,1,2024-04-10 12:00:00,0,,0,
1311,DE,sensor,pro,2024-01-01,0,2024-01-02 16:00:00,0,,0,,0,
1312,UK,sensor,free,2024-02-01,1,2024-02-02 02:00:00,1,2024-02-02 07:00:00,0,,0,
1313,US,sensor,pro,2024-05-24,1,2024-05-24 22:00:00,1,2024-05-26 02:00:00,0,,0,
1314,UK,gateway,enterprise,2024-01-18,1,2024-01-19 22:00:00,1,2024-01-20 11:00:00,1,2024-01-22 09:00:00,0,
1315,IN,gateway,pro,2024-03-08,1,2024-03-10 12:00:00,1,2024-03-13 11:00:00,1,2024-03-14 09:00:00,0,
1316,US,sensor,free,2024-02-18,1,2024-02-18 15:00:00,1,2024-02-21 11:00:00,1,2024-02-23 02:00:00,0,
1317,US,sensor,free,2024-01-13,1,2024-01-14 23:00:00,1,2024-01-15 20:00:00,0,,0,
1318,US,sensor,free,2024-03-09,1,2024-03-11 12:00:00,1,2024-03-12 05:00:00,1,2024-03-12 23:00:00,1,2024-03-13 04:00:00
1319,DE,tracker,free,2024-05-29,1,2024-05-29 17:00:00,1,2024-05-31 22:00:00,1,2024-06-01 07:00:00,1,2024-06-04 02:00:00
1320,DE,gateway,free,2024-06-02,1,2024-06-02 18:00:00,1,2024-06-02 20:00:00,1,2024-06-03 14:00:00,0,
1321,IN,gateway,free,2024-03-08,1,2024-03-10 18:00:00,1,2024-03-12 03:00:00,1,2024-03-14 19:00:00,1,2024-03-15 23:00:00
1322,DE,sensor,free,2024-03-27,1,2024-03-28 13:00:00,1,2024-03-29 23:00:00,0,,0,
1323,UK,gateway,free,2024-05-12,1,2024-05-13 00:00:00,1,2024-05-13 08:00:00,1,2024-05-13 20:00:00,0,
1324,DE,sensor,free,2024-05-16,1,2024-05-16 15:00:00,1,2024-05-18 17:00:00,1,2024-05-18 18:00:00,0,
1325,FR,gateway,pro,2024-03-17,1,2024-03-19 03:00:00,1,2024-03-19 04:00:00,0,,0,
1326,IN,sensor,pro,2024-03-02,1,2024-03-03 00:00:00,0,,0,,0,
1327,DE,sensor,free,2024-03-13,1,2024-03-13 23:00:00,1,2024-03-15 07:00:00,1,2024-03-16 10:00:00,1,2024-03-17 03:00:00
1328,UK,sensor,free,2024-03-08,1,2024-03-09 23:00:00,0,,0,,0,
1329,US,sensor,free,2024-03-18,1,2024-03-20 14:00:00,1,2024-03-23 10:00:00,1,2024-03-25 18:00:00,0,
1330,IN,tracker,free,2024-01-02,1,2024-01-04 15:00:00,0,,0,,0,
1331,US,sensor,free,2024-04-04,1,2024-04-04 12:00:00,1,2024-04-05 03:00:00,1,2024-04-05 22:00:00,1,2024-04-07 05:00:00
1332,US,sensor,pro,2024-06-26,1,2024-06-26 10:00:00,1,2024-06-28 11:00:00,1,2024-06-30 01:00:00,0,
1333,IN,gateway,free,2024-02-20,1,2024-02-22 07:00:00,1,2024-02-23 01:00:00,0,,0,
1334,FR,tracker,enterprise,2024-01-02,1,2024-01-03 21:00:00,1,2024-01-04 08:00:00,0,,0,
1335,FR,sensor,free,2024-06-17,1,2024-06-18 13:00:00,0,,0,,0,
1336,US,gateway,free,2024-03-04,1,2024-03-04 09:00:00,0,,0,,0,
1337,DE,tracker,pro,2024-06-20,1,2024-06-22 08:00:00,1,2024-06-24 15:00:00,1,2024-06-26 08:00:00,1,2024-06-29 06:00:00
1338,US,sensor,pro,2024-02-21,1,2024-02-23 01:00:00,1,2024-02-25 12:00:00,0,,0,
1339,DE,sensor,pro,2024-02-06,1,2024-02-08 18:00:00,1,2024-02-11 14:00:00,0,,0,
1340,DE,sensor,enterprise,2024-03-06,1,2024-03-08 10:00:00,1,2024-03-11 01:00:00,1,2024-03-13 22:00:00,1,2024-03-16 01:00:00
1341,IN,tracker,free,2024-04-01,1,2024-04-03 05:00:00,1,2024-04-05 14:00:00,1,2024-04-06 08:00:00,1,2024-04-07 10:00:00
1342,IN,sensor,pro,2024-01-23,0,2024-01-23 23:00:00,0,,0,,0,
1343,UK,sensor,free,2024-06-15,1,2024-06-15 12:00:00,1,2024-06-16 03:00:00,0,,0,
1344,US,gateway,pro,2024-04-25,1,2024-04-26 05:00:00,1,2024-04-26 16:00:00,1,2024-04-27 20:00:00,0,
1345,US,gateway,free,2024-03-26,0,2024-03-27 03:00:00,0,,0,,0,
1346,IN,sensor,free,2024-02-29,1,2024-03-02 22:00:00,1,2024-03-05 16:00:00,1,2024-03-06 08:00:00,0,
1347,IN,gateway,pro,2024-02-25,1,2024-02-25 20:00:00,0,,0,,0,
1348,IN,sensor,free,2024-04-29,0,2024-05-01 06:00:00,0,,0,,0,
1349,FR,sensor,free,2024-06-12,1,2024-06-14 00:00:00,0,,0,,0,
1350,DE,gateway,free,2024-05-08,1,2024-05-10 08:00:00,1,2024-05-12 11:00:00,1,2024-05-12 12:00:00,1,2024-05-12 14:00:00
1351,UK,tracker,pro,2024-04-07,1,2024-04-07 22:00:00,1,2024-04-10 00:00:00,0,,0,
1352,US,sensor,pro,2024-01-04,1,2024-01-04 23:00:00,0,,0,,0,
1353,IN,tracker,pro,2024-02-10,1,2024-02-11 10:00:00,1,2024-02-13 06:00:00,0,,0,
1354,US,gateway,pro,2024-04-08,1,2024-04-08 04:00:00,1,2024-04-08 05:00:00,0,,0,
1355,IN,sensor,free,2024-06-29,1,2024-06-29 16:00:00,0,,0,,0,
1356,UK,gateway,free,2024-06-07,1,2024-06-09 20:00:00,1,2024-06-10 19:00:00,1,2024-06-12 21:00:00,1,2024-06-14 05:00:00
1357,FR,sensor,free,2024-06-09,1,2024-06-10 04:00:00,0,,0,,0,
1358,IN,tracker,pro,2024-05-12,1,2024-05-12 22:00:00,1,2024-05-13 19:00:00,0,,0,
1359,IN,tracker,free,2024-06-19,1,2024-06-19 08:00:00,0,,0,,0,
1360,US,sensor,free,2024-05-18,1,2024-05-20 05:00:00,0,,0,,0,
1361,FR,sensor,free,2024-02-01,1,2024-02-01 09:00:00,1,2024-02-02 09:00:00,1,2024-02-04 01:00:00,1,2024-02-05 01:00:00
1362,DE,sensor,pro,2024-04-20,1,2024-04-21 18:00:00,1,2024-04-22 06:00:00,1,2024-04-25 03:00:00,0,
1363,US,sensor,free,2024-05-08,1,2024-05-10 06:00:00,0,,0,,0,
1364,US,sensor,pro,2024-02-12,1,2024-02-13 01:00:00,1,2024-02-15 20:00:00,0,,0,
1365,US,sensor,pro,2024-01-06,0,2024-01-06 10:00:00,0,,0,,0,
1366,DE,gateway,pro,2024-04-01,1,2024-04-03 21:00:00,0,,0,,0,
1367,US,sensor,enterprise,2024-04-23,0,2024-04-23 12:00:00,0,,0,,0,
1368,FR,tracker,free,2024-01-11,1,2024-01-11 08:00:00,1,2024-01-13 04:00:00,0,,0,
1369,DE,tracker,pro,2024-06-17,1,2024-06-19 22:00:00,0,,0,,0,
1370,IN,sensor,pro,2024-01-27,1,2024-01-27 01:00:00,1,2024-01-27 17:00:00,1,2024-01-30 10:00:00,1,2024-01-30 11:00:00
1371,FR,tracker,pro,2024-03-16,1,2024-03-17 01:00:00,1,2024-03-19 15:00:00,1,2024-03-22 06:00:00,1,2024-03-24 10:00:00
1372,DE,sensor,pro,2024-01-13,1,2024-01-14 21:00:00,1,2024-01-15 07:00:00,1,2024-01-15 17:00:00,0,
1373,UK,sensor,free,2024-04-04,1,2024-04-05 23:00:00,1,2024-04-08 14:00:00,0,,0,
1374,IN,gateway,pro,2024-02-04,0,2024-02-04 11:00:00,0,,0,,0,
1375,IN,sensor,free,2024-01-25,1,2024-01-27 14:00:00,0,,0,,0,
1376,UK,gateway,enterprise,2024-02-05,1,2024-02-06 12:00:00,1,2024-02-06 16:00:00,0,,0,
1377,IN,tracker,pro,2024-05-28,1,2024-05-29 16:00:00,1,2024-05-30 15:00:00,0,,0,
1378,US,tracker,pro,2024-04-21,1,2024-04-23 23:00:00,1,2024-04-25 09:00:00,1,2024-04-27 16:00:00,0,
1379,IN,gateway,pro,2024-02-24,1,2024-02-24 05:00:00,1,2024-02-26 11:00:00,1,2024-02-27 13:00:00,0,
1380,US,gateway,free,2024-02-05,1,2024-02-07 09:00:00,1,2024-02-07 23:00:00,1,2024-02-08 21:00:00,0,
1381,DE,sensor,free,2024-06-04,1,2024-06-04 16:00:00,1,2024-06-04 20:00:00,1,2024-06-05 03:00:00,1,2024-06-06 12:00:00
1382,IN,sensor,pro,2024-06-03,1,2024-06-03 11:00:00,0,,0,,0,
1383,FR,gateway,free,2024-05-19,1,2024-05-21 06:00:00,1,2024-05-22 19:00:00,0,,0,
1384,IN,sensor,free,2024-01-26,1,2024-01-27 08:00:00,0,,0,,0,
1385,US,sensor,pro,2024-06-21,1,2024-06-23 02:00:00,1,2024-06-25 16:00:00,1,2024-06-27 07:00:00,0,
1386,IN,sensor,free,2024-05-13,1,2024-05-15 14:00:00,1,2024-05-18 09:00:00,0,,0,
1387,UK,gateway,pro,2024-01-08,1,2024-01-08 07:00:00,0,,0,,0,
1388,DE,sensor,free,2024-03-15,0,2024-03-17 12:00:00,0,,0,,0,
1389,FR,gateway,pro,2024-05-04,1,2024-05-05 15:00:00,1,2024-05-07 03:00:00,0,,0,
1390,IN,sensor,pro,2024-05-24,1,2024-05-26 03:00:00,1,2024-05-27 02:00:00,1,2024-05-29 07:00:00,0,
1391,IN,sensor,free,2024-06-14,1,2024-06-14 07:00:00,1,2024-06-15 15:00:00,0,,0,
1392,DE,sensor,free,2024-06-17,1,2024-06-18 15:00:00,1,2024-06-20 15:00:00,1,2024-06-23 12:00:00,0,
1393,DE,sensor,free,2024-05-22,1,2024-05-23 12:00:00,1,2024-05-25 03:00:00,0,,0,
1394,US,tracker,enterprise,2024-03-23,1,2024-03-23 12:00:00,1,2024-03-23 23:00:00,1,2024-03-25 01:00:00,0,
1395,IN,sensor,free,2024-03-23,1,2024-03-25 05:00:00,0,,0,,0,
1396,UK,sensor,free,2024-03-14,1,2024-03-16 13:00:00,0,,0,,0,
1397,IN,gateway,pro,2024-01-28,1,2024-01-28 23:00:00,1,2024-01-29 14:00:00,1,2024-01-31 20:00:00,0,
1398,IN,sensor,free,2024-06-01,0,2024-06-01 23:00:00,0,,0,,0,
1399,US,sensor,enterprise,2024-03-19,1,2024-03-20 05:00:00,1,2024-03-22 02:00:00,0,,0,
1400,US,sensor,pro,2024-06-11,1,2024-06-13 02:00:00,0,,0,,0,
1401,DE,tracker,free,2024-03-20,1,2024-03-21 00:00:00,1,2024-03-23 18:00:00,0,,0,
1402,DE,gateway,pro,2024-02-06,1,2024-02-06 22:00:00,1,2024-02-08 07:00:00,1,2024-02-10 20:00:00,0,
1403,DE,sensor,free,2024-06-03,1,2024-06-03 12:00:00,1,2024-06-05 13:00:00,1,2024-06-06 11:00:00,1,2024-06-07 02:00:00
1404,US,sensor,pro,2024-01-05,1,2024-01-07 17:00:00,1,2024-01-08 10:00:00,0,,0,
1405,US,sensor,pro,2024-03-28,1,2024-03-29 06:00:00,1,2024-03-30 23:00:00,1,2024-03-31 12:00:00,1,2024-04-02 12:00:00
1406,IN,sensor,free,2024-04-13,1,2024-04-14 12:00:00,0,,0,,0,
1407,UK,gateway,free,2024-04-22,0,2024-04-23 18:00:00,0,,0,,0,
1408,UK,tracker,enterprise,2024-02-26,1,2024-02-27 00:00:00,1,2024-02-29 12:00:00,0,,0,
1409,US,sensor,free,2024-05-06,1,2024-05-07 15:00:00,0,,0,,0,
1410,UK,tracker,pro,2024-04-27,1,2024-04-28 14:00:00,1,2024-04-30 10:00:00,0,,0,
1411,DE,sensor,free,2024-02-29,1,2024-03-01 08:00:00,1,2024-03-02 07:00:00,1,2024-03-04 07:00:00,0,
1412,DE,sensor,free,2024-02-01,1,2024-02-03 10:00:00,1,2024-02-03 23:00:00,1,2024-02-04 22:00:00,1,2024-02-05 07:00:00
1413,IN,sensor,pro,2024-05-23,0,2024-05-25 06:00:00,0,,0,,0,
1414,DE,sensor,free,2024-04-18,0,2024-04-19 08:00:00,0,,0,,0,
1415,US,tracker,pro,2024-04-18,1,2024-04-18 10:00:00,1,2024-04-20 19:00:00,1,2024-04-20 22:00:00,1,2024-04-22 11:00:00
1416,FR,sensor,free,2024-02-13,1,2024-02-15 09:00:00,1,2024-02-17 16:00:00,1,2024-02-18 20:00:00,1,2024-02-21 13:00:00
1417,DE,sensor,free,2024-03-30,0,2024-03-31 06:00:00,0,,0,,0,
1418,DE,tracker,enterprise,2024-05-01,1,2024-05-03 05:00:00,1,2024-05-03 20:00:00,1,2024-05-06 02:00:00,0,
1419,IN,tracker,pro,2024-03-09,1,2024-03-11 00:00:00,0,,0,,0,
1420,FR,gateway,enterprise,2024-03-11,1,2024-03-12 19:00:00,1,2024-03-13 10:00:00,1,2024-03-13 15:00:00,0,
1421,IN,tracker,enterprise,2024-06-10,1,2024-06-10 01:00:00,1,2024-06-10 14:00:00,0,,0,
1422,US,sensor,enterprise,2024-04-29,0,2024-04-30 15:00:00,0,,0,,0,
1423,DE,tracker,pro,2024-03-26,1,2024-03-26 12:00:00,1,2024-03-28 01:00:00,0,,0,
1424,DE,gateway,free,2024-01-21,1,2024-01-23 02:00:00,1,2024-01-25 21:00:00,1,2024-01-27 16:00:00,0,
1425,FR,tracker,enterprise,2024-05-26,1,2024-05-26 09:00:00,1,2024-05-28 20:00:00,0,,0,
1426,FR,gateway,free,2024-02-21,0,2024-02-23 01:00:00,0,,0,,0,
1427,DE,sensor,free,2024-04-29,1,2024-04-29 04:00:00,1,2024-05-01 14:00:00,1,2024-05-03 03:00:00,1,2024-05-05 21:00:00
1428,FR,gateway,free,2024-06-18,1,2024-06-19 00:00:00,1,2024-06-20 18:00:00,1,2024-06-21 00:00:00,0,
1429,US,sensor,free,2024-02-08,1,2024-02-10 20:00:00,1,2024-02-11 06:00:00,1,2024-02-11 22:00:00,1,2024-02-13 14:00:00
1430,UK,sensor,pro,2024-02-14,1,2024-02-16 12:00:00,1,2024-02-17 04:00:00,0,,0,
1431,IN,sensor,free,2024-03-29,1,2024-03-30 04:00:00,0,,0,,0,
1432,US,tracker,free,2024-05-20,1,2024-05-22 04:00:00,0,,0,,0,
1433,IN,sensor,free,2024-06-19,1,2024-06-19 20:00:00,1,2024-06-22 10:00:00,1,2024-06-25 02:00:00,0,
